话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
 , , , , , , , , , ,2208823764,Y豌豆尖儿,f,2022/07/12,17:14:39,咱就是说，这种情况不应该是第一时间叫救护车吗为啥还要等好晕过去了几次后还问她要不要叫救护车 是因为外面救护车的成本太高了以至于叫不叫救护车还需要经过当事人同意嘛？
 , , , , , , , , , ,1864224350,Allenlee06620,f,2022/07/12,15:08:22,看完之后觉得真的很庆幸，内陆的孩子一直吃海鲜都只吃煮熟的
 , , , , , , , , , ,7270391543,怨种罢了,f,2022/07/12,17:21:33,生腌只吃过黄瓜
 , , , , , , , , , ,1743669394,cole-lee,m,2022/07/12,16:17:21,这么热的街头 没有低温保鲜 而且作为旅游人士 本来就容易水土不服 在外地旅游最好还是吃熟食安全
 , , , , , , , , , ,5628018144,红鞋子小铁匠,f,2022/07/12,17:38:50,？昏迷了这丈夫都不知道叫救护车？还等了那么久去问神志不清的本人吗？活久见
 , , , , , , , , , ,5179418363,野味欣爷,f,2022/07/12,15:07:52,上次跟着广州的朋友去第一次吃，吃了两只膏蟹 第二天拉肚子晚上胃痛，第三天急性肠炎 低烧
 , , , , , , , , , ,1938796073,王亦大火卓,f,2022/07/12,17:18:06,这个老公有点心大…还问要不要叫救护车…
 , , , , , , , , , ,1773180587,大鸨SOD蜜,m,2022/07/12,17:23:16,听得我好焦急，昏过去了还在叫魂，还不找医生
 , , , , , , , , , ,2610824312,Dmang果孑_,f,2022/07/12,17:37:07,难受这么久还要等着问她本人要不要叫救护车。。。
 , , , , , , , , , ,5203147932,拉-圾-桶,f,2022/07/12,17:40:30,这男人好没担当.好不靠谱.
 , , , , , , , , , ,3265547694,筱豆哥哥,m,2022/07/12,15:09:41,生淹海鲜这种东西难道真有人喜欢吃吗我反正一点也不喜欢吃总感觉怪怪的
 , , , , , , , , , ,2117627605,陈贝壳ke,f,2022/07/12,18:06:27,从小吃生腌大，看到这种热搜真的无语死，吃生腌要的就是新鲜，还三四个小时才吃，不变质就奇了怪了，自己乱吃怪生腌？你吃什么东西放那里三四小时不保鲜没事，奶茶都要一小时内喝呢
 , , , , , , , , , ,2587436591,淡定的李老师儿,f,2022/07/12,17:26:02,老公是傻的吗，不赶紧叫救护车还在那问问问，和我对象一样傻，看着就来气
 , , , , , , , , , ,5122669416,2020一定要好起来,f,2022/07/12,19:12:49,博主吃生腌海鲜受了罪，发博告诉大家不要吃生海鲜，我理解不了评论里面冷嘲热讽说人家老公、说吃生海鲜没问题的网友，你愿意吃就吃，干嘛要讥笑博主
 , , , , , , , , , ,5045590342,某茸,f,2022/07/12,18:35:11,昏迷好几次，不叫救护车，老公的反应居然是回澳大利亚
 , , , , , , , , , ,2986596675,我所梦我所期_,m,2022/07/12,17:28:49,对不起这个tag我看成 #真的建议不要随便生吃俺
 , , , , , , , , , ,6044646836,陈闪电-,f,2022/07/12,17:48:13,重点不应该是34度的天气，她买完螃蟹还在外面逛了3、4个小时再吃吗？正常食物这个时间都馊了吧？
https://m.weibo.cn/detail/4791169286144499,2022年的7月 ,1678105910,turbosun,f,2022/07/14,16:27:15,2518,3681,93164, , , , , , 
 , , , , , , , , , ,2913862071,你那么美-俪,f,2022/07/14,16:27:49,哇 小花妹妹好厉害
 , , , , , , , , , ,3853912604,刘亦菲的约克夏,f,2022/07/14,16:27:44,妹妹太厉害了吧 一字马！
 , , , , , , , , , ,2002772833,不要枸杞·,f,2022/07/14,16:27:47,你这一家四口终于出来了[苦澀][苦澀][苦澀]
 , , , , , , , , , ,2684147650,花花tank,f,2022/07/14,16:37:00,好幸福的一家四口看了好多年啦！我送孙俪粉丝一台iPad[奋斗]见者有份[奋斗]我微博参加就可以啦[奋斗]小花妹妹太厉害啦[奋斗]
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:31:06,什么时候拍个剧（超小声）
 , , , , , , , , , ,5409366471,小刘同学aili,f,2022/07/14,16:35:37,1+1=4一起看海的又一年💙
 , , , , , , , , , ,6006041189,23俪烊烊,f,2022/07/14,16:28:45,妹妹的一字马好酷！！
 , , , , , , , , , ,3828637523,芈俪米粒,f,2022/07/14,16:28:37,你终于营业了，你知道吗？昨天下午我被人骂了，她们说我往楼下滴水，把阳台上晾的衣服都打湿了，只有我知道那不是水，是我趴在阳台上想你流的眼泪👊😭😭
 , , , , , , , , , ,3095791693,吾俪最美1986,f,2022/07/14,16:28:22,一家人就要整整齐齐的@turbosun
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:30:14,姨今年60了，在大润发杀了30多年鱼，我的心本来已经像刀一样冰冷了，但见到你却还是不由自主脸红
 , , , , , , , , , ,2683126007,寄上羽眠,f,2022/07/14,16:33:28,好久不见的一家四口小花妹妹好厉害
 , , , , , , , , , ,6282887996,真li真,f,2022/07/14,16:32:26,姐 自动回复 求求了
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:28:52,一家四口在厦门嘛 祝玩的开心
 , , , , , , , , , ,5761110872,Janeve_ch,f,2022/07/14,16:31:06,小花妹妹一骑绝尘哈哈哈哈哈哈哈
 , , , , , , , , , ,2855983117,一只涛米俪,f,2022/07/14,16:28:02,好开心啊！！
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:33:05,姐姐头发长了
 , , , , , , , , , ,5473630590,车粒子cherry,f,2022/07/14,16:35:18,科学家认为直径十公里的陨石便能毁灭上古时期的恐龙，其冲击波能掀翻周围数十公里的地表，掀起数十亿吨物质尘埃，巨量的尘埃将掩埋一切，全球都将陷入寒冷时期。但是有一样东西就连陨石也无法掀翻，连物质尘埃也无法掩埋，在寒冷时期依旧散发灼热。那就是我对姐姐的真心❤️@turbosun 
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:41:51,时间真快呀 从前哥哥妹妹还那么小 现在都长大了@turbosun
 , , , , , , , , , ,3820519084,信人间自古销魂处_,f,2022/07/14,16:29:39,妹妹一字马好厉害
 , , , , , , , , , ,5449615755,Jane的福气在后头,f,2022/07/14,16:28:27,头发是长长了嘛 看到有一小揪@turbosun
https://m.weibo.cn/detail/4791208399081059,在下凌不疑，又见面了。#星汉灿烂# #暑期嘉年华#  吴磊LEO的微博视频 ,2142058927,吴磊LEO,m,2022/07/14,19:02:41,85458,322398,416838, , , , , , 
 , , , , , , , , , ,6316188453,可乐和hunny_,m,2022/07/14,19:12:38,停四更三 此举 甚蠢！
 , , , , , , , , , ,7186554415,严·炎·盐·言,f,2022/07/14,19:35:48,是真的很卡 你们在古代直播吗
 , , , , , , , , , ,7313040142,·顾磊淮甜·,m,2022/07/14,19:02:56,宝贝(づ￣ ³￣)づ！！！
 , , , , , , , , , ,6554567538,夜色微凉1226,f,2022/07/14,19:03:26,磊磊
 , , , , , , , , , ,5850662560,三石迷磊迷爱吴磊欧巴,f,2022/07/14,19:15:10,磊磊开流量吧
 , , , , , , , , , ,7388906858,2079Q,f,2022/07/14,19:08:43,卡
 , , , , , , , , , ,1951031735,张晓谦ZHaNG,m,2022/07/14,19:16:21,三石哥哥我喜欢你！
 , , , , , , , , , ,6322536772,Jaclyn11,f,2022/07/14,19:02:49,lǐngbūyi我来了我来了我来了！！！
 , , , , , , , , , ,5667775930,Leo-小小小小Q-,f,2022/07/14,19:22:20,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
 , , , , , , , , , ,3891310050,Sixology-GENESIS,f,2022/07/14,19:15:55,用流量
 , , , , , , , , , ,5593417133,时光浅巷_LEO,f,2022/07/14,19:29:30,磊好帅啦
 , , , , , , , , , ,6784496006,吴颜悦心·蓝莓,f,2022/07/14,19:25:16,口型对不上
 , , , , , , , , , ,3319818713,你喜欢的样子我都有L,f,2022/07/14,19:04:29,以前喊弟弟 现在喊老公
 , , , , , , , , , ,1938179207,Nicole阿诗勒隼心,f,2022/07/14,19:21:17,磊磊多拍古装剧，超帅
 , , , , , , , , , ,7314964845,是陈先生的雕Mei-vk,f,2022/07/14,19:41:20,这个好好看
 , , , , , , , , , ,5255011780,Jtvsfhl,f,2022/07/14,19:51:25,漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉漏一下肌肉
 , , , , , , , , , ,7441679930,直爽的呆萌,f,2022/07/14,19:15:53,人呢
 , , , , , , , , , ,2362355724,细雨绵绵108,f,2022/07/14,19:02:56,来了宝贝
 , , , , , , , , , ,7282533278,蝴蝶遗骨,f,2022/07/14,19:02:50,啊啊啊老公你终于来了
 , , , , , , , , , ,5830701476,stupid_byebye,f,2022/07/14,19:30:12,好胜心
https://m.weibo.cn/detail/4791367208009791,山猫科普 事发江西南昌县，视频由南昌县发布视频号发布，我录屏而来。护士患热射病正在抢救。视频中，南昌县人民医院护士谢春华，穿着防护服在38℃的天气下重度中暑，就是热射病。视频中，她躺在抢救室的病床上，四肢不停地抽搐。这是癫痫发作症状，说明她的脑部已经受到了热损伤。我们要知道热射病病人，即使能够抢救回来，病人的脑损伤也是不可逆的。赞美护士辛苦有用吗？如果讲科学，本来可以不用这么辛苦啊！无谓牺牲有用吗？那是一条鲜活的人命啊！脑损伤不可逆！她这么年轻，她以后的生活怎么办？为什么不让他们脱了那些，在户外工作时，对防护新冠病毒毫无意义的白衣服或蓝衣服呢？还需要多少人因热射病逝去，这毫无防护意义的着装政策才会有所改变啊？（为什么在夏天，太阳下高温户外，穿着防护服没有意义，请详细见本人同名公中号文章！）真的抱歉，我连续四天就这个问题刷屏。因为担忧户外疫情防控人员会因不正确的着装而患热射病，他们会死的！这几天我真的因此睡不着啊！如果有关方面不能就此事做个改变，就算我永远闭嘴了，号也夹了，也死不瞑目啊。 白衣山猫的微博视频,2423757750,白衣山猫,m,2022/07/15,05:33:43,36293,4621,136575, , , , , , 
 , , , , , , , , , ,2359866327,波斯猫80,m,2022/07/15,08:37:16,向山猫提一个建议，能否不公开受伤护士的真实姓名？可以使用代称或者化名啊
 , , , , , , , , , ,3054114113,焱之翱者Listening,m,2022/07/15,09:02:03,天天宣传医护人员在太阳下测核酸，躺在地上休息啥的，还以为多光荣的事，那其实是后勤保障部门的无能和失职，反倒是不以为耻反以为荣。
 , , , , , , , , , ,6328237088,终于知道怎么改名,f,2022/07/15,06:41:06,我们这里都是在有空调的小屋子采核酸的，早在很多个月前就准备好了，所以不理解，怎么还会有让采核酸的人员在没有空调的地方工作，人性都没有了。
 , , , , , , , , , ,1676641557,NovEver,f,2022/07/15,08:09:12,主要我国只有一种病，其他病都他妈不是病
 , , , , , , , , , ,1927344961,苦逼的Dr,m,2022/07/15,05:55:35,这个还通过官方号发出来了，我们这采核酸中暑了一律不允许发
 , , , , , , , , , ,1821604757,烟花易冷很冷非常冷,m,2022/07/15,05:43:53,昨天开车听中央台的新闻，好像已经引起重视了，希望以后杜绝这种不科学的事情发生，多听听专业人员的意见。
 , , , , , , , , , ,7122877124,绵绵不爱吃鱼,f,2022/07/15,06:32:43,我们医护真的很苦，大热天的几乎人人不同程度中暑，之前一位同事也是晕倒抽搐，我是因中暑透不过气，一直遗留心慌心跳快的症状，每次去做核酸就就像上战场一样，说不定就得倒下了，下次防护服真不想穿了
 , , , , , , , , , ,2106873684,嘉鱼MM,f,2022/07/15,07:05:45,全国各地超高温。这样下去真的不行的。深圳每日一采。有些地方没有空调，采样人员穿着厚厚的防护服。带着防护帽，密不透风，看着都难受。
 , , , , , , , , , ,1017851077,蒹葭苍苍-上海,m,2022/07/15,05:50:22,先前有“恶意返乡”的，现有恶意防疫的。
 , , , , , , , , , ,2548909574,清湖晨曦,f,2022/07/15,06:46:26,让制定政策的人自己去试试，真是蔑视生命
 , , , , , , , , , ,7231319478,AWm爆炸庄,f,2022/07/15,06:34:55,政治战胜病毒🦠
 , , , , , , , , , ,7188921871,江宁妹妹,f,2022/07/15,06:08:21,太可怜了，可不可以不要这样啊，我们这确诊都能去看医生，也没传染给医生啊，那天我喉咙发炎去看医生，我还问医生我有没有可能中了，医生只是笑了说：不是没可能。他只穿了白大褂和口罩，防护服都没穿，我还是照样啊嘴巴给他检查喉咙
 , , , , , , , , , ,1962155223,随机漫步的珍妮,f,2022/07/15,07:43:19,有一丁点常识和人性都不会让医护人员在高温下穿防护服！草菅人命
 , , , , , , , , , ,7459177312,小球球-F,f,2022/07/15,09:32:22,没困难也要制造困难
 , , , , , , , , , ,3592746807,大耳猫土土,f,2022/07/15,09:32:32,政策不会改，是因为当官的不会自己穿这个衣服站着
 , , , , , , , , , ,1661946300,果粒有座小森林,f,2022/07/15,07:00:05,我觉得普通核酸检测人员，其实根本没必要穿那个防护服，戴好口罩勤消毒就够了
 , , , , , , , , , ,5992672611,非摄影师关波波,m,2022/07/15,07:26:48,过度防疫，一地鸡毛
 , , , , , , , , , ,3201071934,呵呵云端,f,2022/07/15,07:33:32,非的有血的事实才能警醒吗
 , , , , , , , , , ,6938218852,悠闲自在的拔萝卜,m,2022/07/15,09:12:36,虽人微言轻，但我还是要说：炎炎夏日，穿密不透风的防护服在外长时间执勤，很容易得热射病，热射病死亡率在20%到70%，远远高过新冠病毒。我们不希望英雄的基层防疫人员流汗流血又流泪！请有关部门尽快解决！🙏🙏🙏@共青团中央 @健康中国 @紫光阁 @金灿荣教授 @军武季 @侠客岛 @央视新闻 @人民网
 , , , , , , , , , ,5352518461,69蜂人31251,m,2022/07/15,07:17:21,我中午出去办事，穿上了雨衣，遮挡阳光。医生护士和工作人员对于现场的环境有第一发言权，但这个真相被所谓的统一步调忽略了，坐在指挥室里的人是感受不到战时临场的残酷。要学会保护自己。有些伤害并非恶意，而来自于无知。
https://m.weibo.cn/detail/4790068143982272,真没想到啊！！！去年十月给我焦虑的啊“功夫不负有心人，杨迪你是我的神！！！”我也是有证之人啦 （这是删了重发的完美打码版，刚刚我傻了） ,1215862823,杨迪,m,2022/07/11,15:31:43,9083,18951,296517, , , , , , 
 , , , , , , , , , ,1215862823,杨迪,m,2022/07/11,22:32:09,谢谢大家的祝福
 , , , , , , , , , ,3182020494,杨迪宝宝,f,2022/07/12,00:25:09,恭喜恭喜
 , , , , , , , , , ,2183487935,吴莫愁Momo-,f,2022/07/11,19:57:30,哈哈哈哈哈  好高兴呐👍
 , , , , , , , , , ,6444928713,饭圈安利鹅,f,2022/07/11,21:36:36,迪哥最棒👍🏻
 , , , , , , , , , ,2403465541,蒋霆凯,m,2022/07/11,17:30:53,哈哈哈恭喜迪哥
 , , , , , , , , , ,6034762424,DIJIA丨杨迪的选择,m,2022/07/11,15:32:20,恭喜大儿杨迪你是我的神！这是我的台词让让！
 , , , , , , , , , ,1895850877,杨迪全国后援会,f,2022/07/11,15:32:40,主持人杨迪你好👋🏻
 , , , , , , , , , ,3807503995,琪琪姐姐_Jay,f,2022/07/11,15:33:40,难怪迪哥没有被我的长沙普通话的口音带跑 原来已经是主持人杨迪啦
 , , , , , , , , , ,5598760497,陈甸甸甸-,f,2022/07/11,15:33:05,老公好棒妈妈爆哭@杨迪
 , , , , , , , , , ,2144053935,浅井悠佑,m,2022/07/11,15:37:31,
 , , , , , , , , , ,5657810026,夏慕灵萱,f,2022/07/11,15:32:22,哈哈哈哈哈哈哈假装第一次看到恭喜迪哥🎉迪哥好棒
 , , , , , , , , , ,6099602457,玺豹突击队队长,f,2022/07/11,15:33:22,晚了现在全国人民都知道你的身份证号了😂😂😂
